cpp_line	cpp_opcode	cpp_value	cpp_status	cpp_connection	rust_const	notes
1750	SMSG_MOVE_SPLINE_DISABLE_GRAVITY	0x2E1B	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineDisableGravity	-
1751	SMSG_MOVE_SPLINE_ENABLE_COLLISION	0x2E1E	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineEnableCollision	-
1752	SMSG_MOVE_SPLINE_ENABLE_GRAVITY	0x2E1C	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineEnableGravity	-
1753	SMSG_MOVE_SPLINE_ROOT	0x2E19	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineRoot	-
1754	SMSG_MOVE_SPLINE_SET_FEATHER_FALL	0x2E1F	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetFeatherFall	-
1755	SMSG_MOVE_SPLINE_SET_FLIGHT_BACK_SPEED	0x2DEC	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetFlightBackSpeed	-
1756	SMSG_MOVE_SPLINE_SET_FLIGHT_SPEED	0x2DEB	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetFlightSpeed	-
1757	SMSG_MOVE_SPLINE_SET_FLYING	0x2E29	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetFlying	-
1758	SMSG_MOVE_SPLINE_SET_HOVER	0x2E21	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetHover	-
1759	SMSG_MOVE_SPLINE_SET_LAND_WALK	0x2E24	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetLandWalk	-
1760	SMSG_MOVE_SPLINE_SET_NORMAL_FALL	0x2E20	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetNormalFall	-
1761	SMSG_MOVE_SPLINE_SET_PITCH_RATE	0x2DEF	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetPitchRate	-
1762	SMSG_MOVE_SPLINE_SET_RUN_BACK_SPEED	0x2DE8	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetRunBackSpeed	-
1763	SMSG_MOVE_SPLINE_SET_RUN_MODE	0x2E27	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetRunMode	-
1764	SMSG_MOVE_SPLINE_SET_RUN_SPEED	0x2DE7	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetRunSpeed	-
1765	SMSG_MOVE_SPLINE_SET_SWIM_BACK_SPEED	0x2DEA	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetSwimBackSpeed	-
1766	SMSG_MOVE_SPLINE_SET_SWIM_SPEED	0x2DE9	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetSwimSpeed	-
1767	SMSG_MOVE_SPLINE_SET_TURN_RATE	0x2DEE	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetTurnRate	-
1768	SMSG_MOVE_SPLINE_SET_WALK_MODE	0x2E28	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetWalkMode	-
1769	SMSG_MOVE_SPLINE_SET_WALK_SPEED	0x2DED	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetWalkSpeed	-
1770	SMSG_MOVE_SPLINE_SET_WATER_WALK	0x2E23	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineSetWaterWalk	-
1771	SMSG_MOVE_SPLINE_START_SWIM	0x2E25	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineStartSwim	-
1772	SMSG_MOVE_SPLINE_STOP_SWIM	0x2E26	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineStopSwim	-
1773	SMSG_MOVE_SPLINE_UNROOT	0x2E1A	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineUnroot	-
1774	SMSG_MOVE_SPLINE_UNSET_FLYING	0x2E2A	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineUnsetFlying	-
1775	SMSG_MOVE_SPLINE_UNSET_HOVER	0x2E22	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveSplineUnsetHover	-
1776	SMSG_MOVE_TELEPORT	0x2E04	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveTeleport	-
1777	SMSG_MOVE_UNROOT	0x2DFA	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUnroot	-
1778	SMSG_MOVE_UNSET_CAN_ADV_FLY	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1779	SMSG_MOVE_UNSET_CAN_FLY	0x2E06	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUnsetCanFly	-
1780	SMSG_MOVE_UNSET_CAN_TURN_WHILE_FALLING	0x2E08	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUnsetCanTurnWhileFalling	-
1781	SMSG_MOVE_UNSET_HOVERING	0x2E02	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUnsetHovering	-
1782	SMSG_MOVE_UNSET_IGNORE_MOVEMENT_FORCES	0x2E0A	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUnsetIgnoreMovementForces	-
1783	SMSG_MOVE_UPDATE	0x2DE0	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdate	-
1784	SMSG_MOVE_UPDATE_ADD_IMPULSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1785	SMSG_MOVE_UPDATE_APPLY_INERTIA	0x2E30	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	MoveUpdateApplyInertia	-
1786	SMSG_MOVE_UPDATE_APPLY_MOVEMENT_FORCE	0x2DE4	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateApplyMovementForce	-
1787	SMSG_MOVE_UPDATE_COLLISION_HEIGHT	0x2DDF	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateCollisionHeight	-
1788	SMSG_MOVE_UPDATE_FLIGHT_BACK_SPEED	0x2DDC	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateFlightBackSpeed	-
1789	SMSG_MOVE_UPDATE_FLIGHT_SPEED	0x2DDB	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateFlightSpeed	-
1790	SMSG_MOVE_UPDATE_KNOCK_BACK	0x2DE2	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateKnockBack	-
1791	SMSG_MOVE_UPDATE_MOD_MOVEMENT_FORCE_MAGNITUDE	0x2DE3	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateModMovementForceMagnitude	-
1792	SMSG_MOVE_UPDATE_PITCH_RATE	0x2DDE	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdatePitchRate	-
1793	SMSG_MOVE_UPDATE_REMOVE_INERTIA	0x2E31	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	MoveUpdateRemoveInertia	-
1794	SMSG_MOVE_UPDATE_REMOVE_MOVEMENT_FORCE	0x2DE5	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateRemoveMovementForce	-
1795	SMSG_MOVE_UPDATE_RUN_BACK_SPEED	0x2DD7	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateRunBackSpeed	-
1796	SMSG_MOVE_UPDATE_RUN_SPEED	0x2DD6	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateRunSpeed	-
1797	SMSG_MOVE_UPDATE_SWIM_BACK_SPEED	0x2DDA	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateSwimBackSpeed	-
1798	SMSG_MOVE_UPDATE_SWIM_SPEED	0x2DD9	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateSwimSpeed	-
1799	SMSG_MOVE_UPDATE_TELEPORT	0x2DE1	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateTeleport	-
1800	SMSG_MOVE_UPDATE_TURN_RATE	0x2DDD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateTurnRate	-
1801	SMSG_MOVE_UPDATE_WALK_SPEED	0x2DD8	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	MoveUpdateWalkSpeed	-
1802	SMSG_MULTI_FLOOR_LEAVE_FLOOR	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1803	SMSG_MULTI_FLOOR_NEW_FLOOR	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1804	SMSG_MYTHIC_PLUS_ALL_MAP_STATS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1805	SMSG_MYTHIC_PLUS_CURRENT_AFFIXES	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1806	SMSG_MYTHIC_PLUS_NEW_WEEK_RECORD	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1807	SMSG_MYTHIC_PLUS_SEASON_DATA	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1808	SMSG_NEUTRAL_PLAYER_FACTION_SELECT_RESULT	0x25DC	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	NeutralPlayerFactionSelectResult	-
1809	SMSG_NEW_DATA_BUILD	0x28AB	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	NewDataBuild	-
1810	SMSG_NEW_TAXI_PATH	0x267E	STATUS_NEVER	CONNECTION_TYPE_REALM	NewTaxiPath	-
1811	SMSG_NEW_WORLD	0x2594	STATUS_NEVER	CONNECTION_TYPE_REALM	NewWorld	-
1812	SMSG_NOTIFY_DEST_LOC_SPELL_CAST	0x2C40	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	NotifyDestLocSpellCast	-
1813	SMSG_NOTIFY_MISSILE_TRAJECTORY_COLLISION	0x26AA	STATUS_NEVER	CONNECTION_TYPE_REALM	NotifyMissileTrajectoryCollision	-
1814	SMSG_NOTIFY_MONEY	0x2599	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	NotifyMoney	-
1815	SMSG_NOTIFY_RECEIVED_MAIL	0x263C	STATUS_NEVER	CONNECTION_TYPE_REALM	NotifyReceivedMail	-
1816	SMSG_NPC_INTERACTION_OPEN_RESULT	0x288A	STATUS_NEVER	CONNECTION_TYPE_REALM	NpcInteractionOpenResult	-
1817	SMSG_OFFER_PETITION_ERROR	0x26B6	STATUS_NEVER	CONNECTION_TYPE_REALM	OfferPetitionError	-
1818	SMSG_ON_CANCEL_EXPECTED_RIDE_VEHICLE_AURA	0x26E6	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	OnCancelExpectedRideVehicleAura	-
1819	SMSG_ON_MONSTER_MOVE	0x2DD4	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	OnMonsterMove	-
1820	SMSG_OPEN_ARTIFACT_FORGE	0xBADD	STATUS_NEVER	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1821	SMSG_OPEN_CONTAINER	0x2DA6	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	OpenContainer	-
1822	SMSG_OPEN_LFG_DUNGEON_FINDER	0x2A31	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	OpenLfgDungeonFinder	-
1823	SMSG_OPEN_SHIPMENT_NPC_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1824	SMSG_OVERRIDE_LIGHT	0x26BB	STATUS_NEVER	CONNECTION_TYPE_REALM	OverrideLight	-
1825	SMSG_PAGE_TEXT	0x2719	STATUS_NEVER	CONNECTION_TYPE_REALM	PageText	-
1826	SMSG_PARTY_COMMAND_RESULT	0x2796	STATUS_NEVER	CONNECTION_TYPE_REALM	PartyCommandResult	-
1827	SMSG_PARTY_INVITE	0x25BD	STATUS_NEVER	CONNECTION_TYPE_REALM	PartyInvite	-
1828	SMSG_PARTY_KILL_LOG	0x275A	STATUS_NEVER	CONNECTION_TYPE_REALM	PartyKillLog	-
1829	SMSG_PARTY_MEMBER_FULL_STATE	0x2759	STATUS_NEVER	CONNECTION_TYPE_REALM	PartyMemberFullState	-
1830	SMSG_PARTY_MEMBER_PARTIAL_STATE	0x2758	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PartyMemberPartialState	-
1831	SMSG_PARTY_NOTIFY_LFG_LEADER_CHANGE	0x2877	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PartyNotifyLfgLeaderChange	-
1832	SMSG_PARTY_UPDATE	0x25F4	STATUS_NEVER	CONNECTION_TYPE_REALM	PartyUpdate	-
1833	SMSG_PAST_TIME_EVENTS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1834	SMSG_PAUSE_MIRROR_TIMER	0x2710	STATUS_NEVER	CONNECTION_TYPE_REALM	PauseMirrorTimer	-
1835	SMSG_PENDING_RAID_LOCK	0x26F8	STATUS_NEVER	CONNECTION_TYPE_REALM	PendingRaidLock	-
1836	SMSG_PERKS_PROGRAM_ACTIVITY_COMPLETE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1837	SMSG_PERKS_PROGRAM_ACTIVITY_UPDATE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1838	SMSG_PERKS_PROGRAM_DISABLED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1839	SMSG_PERKS_PROGRAM_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1840	SMSG_PERKS_PROGRAM_VENDOR_UPDATE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1841	SMSG_PETITION_ALREADY_SIGNED	0x259F	STATUS_NEVER	CONNECTION_TYPE_REALM	PetitionAlreadySigned	-
1842	SMSG_PETITION_RENAME_GUILD_RESPONSE	0x29FA	STATUS_NEVER	CONNECTION_TYPE_REALM	PetitionRenameGuildResponse	-
1843	SMSG_PETITION_SHOW_LIST	0x26BF	STATUS_NEVER	CONNECTION_TYPE_REALM	PetitionShowList	-
1844	SMSG_PETITION_SHOW_SIGNATURES	0x26C0	STATUS_NEVER	CONNECTION_TYPE_REALM	PetitionShowSignatures	-
1845	SMSG_PETITION_SIGN_RESULTS	0x274C	STATUS_NEVER	CONNECTION_TYPE_REALM	PetitionSignResults	-
1846	SMSG_PET_ACTION_FEEDBACK	0x2749	STATUS_NEVER	CONNECTION_TYPE_REALM	PetActionFeedback	-
1847	SMSG_PET_ACTION_SOUND	0x26A0	STATUS_NEVER	CONNECTION_TYPE_REALM	PetActionSound	-
1848	SMSG_PET_BATTLE_CHAT_RESTRICTED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1849	SMSG_PET_BATTLE_DEBUG_QUEUE_DUMP_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1850	SMSG_PET_BATTLE_FINALIZE_LOCATION	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1851	SMSG_PET_BATTLE_FINAL_ROUND	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1852	SMSG_PET_BATTLE_FINISHED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1853	SMSG_PET_BATTLE_FIRST_ROUND	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1854	SMSG_PET_BATTLE_INITIAL_UPDATE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1855	SMSG_PET_BATTLE_MAX_GAME_LENGTH_WARNING	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1856	SMSG_PET_BATTLE_PVP_CHALLENGE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1857	SMSG_PET_BATTLE_QUEUE_PROPOSE_MATCH	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1858	SMSG_PET_BATTLE_QUEUE_STATUS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1859	SMSG_PET_BATTLE_REPLACEMENTS_MADE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1860	SMSG_PET_BATTLE_REQUEST_FAILED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1861	SMSG_PET_BATTLE_ROUND_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1862	SMSG_PET_BATTLE_SLOT_UPDATES	0x25EC	STATUS_NEVER	CONNECTION_TYPE_REALM	PetBattleSlotUpdates	-
1863	SMSG_PET_CAST_FAILED	0x2C55	STATUS_NEVER	CONNECTION_TYPE_REALM	PetCastFailed	-
1864	SMSG_PET_CLEAR_SPELLS	0x2C21	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PetClearSpells	-
1865	SMSG_PET_DISMISS_SOUND	0x26A1	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PetDismissSound	-
1866	SMSG_PET_GOD_MODE	0x267B	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PetGodMode	-
1867	SMSG_PET_GUIDS	0x2704	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PetGuids	-
1868	SMSG_PET_LEARNED_SPELLS	0x2C4C	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	PetLearnedSpells	-
1869	SMSG_PET_MODE	0x2588	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	PetMode	-
1870	SMSG_PET_NAME_INVALID	0x26C4	STATUS_NEVER	CONNECTION_TYPE_REALM	PetNameInvalid	-
1871	SMSG_PET_NEWLY_TAMED	0x2587	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PetNewlyTamed	-
1872	SMSG_PET_SPELLS_MESSAGE	0x2C22	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	PetSpellsMessage	-
1873	SMSG_PET_STABLE_RESULT	0x2593	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	PetStableResult	-
1874	SMSG_PET_TAME_FAILURE	0x26B3	STATUS_NEVER	CONNECTION_TYPE_REALM	PetTameFailure	-
1875	SMSG_PET_UNLEARNED_SPELLS	0x2C4D	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	PetUnlearnedSpells	-
1876	SMSG_PHASE_SHIFT_CHANGE	0x2578	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	PhaseShiftChange	-
1877	SMSG_PLAYED_TIME	0x26D5	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	PlayedTime	-
1878	SMSG_PLAYER_ACKOWLEDGE_ARROW_CALLOUT	0x3022	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PlayerAckowledgeArrowCallout	-
1879	SMSG_PLAYER_AZERITE_ITEM_EQUIPPED_STATUS_CHANGED	0xBADD	STATUS_NEVER	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1880	SMSG_PLAYER_AZERITE_ITEM_GAINS	0xBADD	STATUS_NEVER	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1881	SMSG_PLAYER_BATTLEFIELD_AUTO_QUEUE	0x301C	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PlayerBattlefieldAutoQueue	-
1882	SMSG_PLAYER_BONUS_ROLL_FAILED	0x3016	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PlayerBonusRollFailed	-
1883	SMSG_PLAYER_BOUND	0x2FF8	STATUS_NEVER	CONNECTION_TYPE_REALM	PlayerBound	-
1884	SMSG_PLAYER_CHOICE_CLEAR	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1885	SMSG_PLAYER_CHOICE_DISPLAY_ERROR	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1886	SMSG_PLAYER_CONDITION_RESULT	0x300A	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PlayerConditionResult	-
1887	SMSG_PLAYER_HIDE_ARROW_CALLOUT	0x3021	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PlayerHideArrowCallout	-
1888	SMSG_PLAYER_IS_ADVENTURE_MAP_POI_VALID	0x3009	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PlayerIsAdventureMapPoiValid	-
1889	SMSG_PLAYER_OPEN_SUBSCRIPTION_INTERSTITIAL	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1890	SMSG_PLAYER_SAVE_GUILD_EMBLEM	0x29F9	STATUS_NEVER	CONNECTION_TYPE_REALM	PlayerSaveGuildEmblem	-
1891	SMSG_PLAYER_SAVE_PERSONAL_EMBLEM	0xBADD	STATUS_NEVER	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1892	SMSG_PLAYER_SHOW_ARROW_CALLOUT	0x3020	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PlayerShowArrowCallout	-
1893	SMSG_PLAYER_SHOW_GENERIC_WIDGET_DISPLAY	0x301E	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PlayerShowGenericWidgetDisplay	-
1894	SMSG_PLAYER_SHOW_PARTY_POSE_UI	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1895	SMSG_PLAYER_SHOW_UI_EVENT_TOAST	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1896	SMSG_PLAYER_SKINNED	0x3006	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PlayerSkinned	-
1897	SMSG_PLAYER_TUTORIAL_HIGHLIGHT_SPELL	0x300D	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PlayerTutorialHighlightSpell	-
1898	SMSG_PLAYER_TUTORIAL_UNHIGHLIGHT_SPELL	0x300C	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PlayerTutorialUnhighlightSpell	-
1899	SMSG_PLAYER_WORLD_PVP_QUEUE	0x301D	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PlayerWorldPvpQueue	-
1900	SMSG_PLAY_MUSIC	0x276D	STATUS_NEVER	CONNECTION_TYPE_REALM	PlayMusic	-
1901	SMSG_PLAY_OBJECT_SOUND	0x276E	STATUS_NEVER	CONNECTION_TYPE_REALM	PlayObjectSound	-
1902	SMSG_PLAY_ONE_SHOT_ANIM_KIT	0x2731	STATUS_NEVER	CONNECTION_TYPE_REALM	PlayOneShotAnimKit	-
1903	SMSG_PLAY_ORPHAN_SPELL_VISUAL	0x2C44	STATUS_NEVER	CONNECTION_TYPE_REALM	PlayOrphanSpellVisual	-
1904	SMSG_PLAY_SCENE	0x2636	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	PlayScene	-
1905	SMSG_PLAY_SOUND	0x276C	STATUS_NEVER	CONNECTION_TYPE_REALM	PlaySound	-
1906	SMSG_PLAY_SPEAKERBOT_SOUND	0x276F	STATUS_NEVER	CONNECTION_TYPE_REALM	PlaySpeakerbotSound	-
1907	SMSG_PLAY_SPELL_VISUAL	0x2C42	STATUS_NEVER	CONNECTION_TYPE_REALM	PlaySpellVisual	-
1908	SMSG_PLAY_SPELL_VISUAL_KIT	0x2C46	STATUS_NEVER	CONNECTION_TYPE_REALM	PlaySpellVisualKit	-
1909	SMSG_PLAY_TIME_WARNING	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1910	SMSG_PONG	0x304E	STATUS_NEVER	CONNECTION_TYPE_REALM	Pong	-
1911	SMSG_POWER_UPDATE	0x26D2	STATUS_NEVER	CONNECTION_TYPE_REALM	PowerUpdate	-
1912	SMSG_PRELOAD_CHILD_MAP	0x2579	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	PreloadChildMap	-
1913	SMSG_PRELOAD_WORLD	0x2595	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	PreloadWorld	-
1914	SMSG_PREPOPULATE_NAME_CACHE	0x284A	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PrepopulateNameCache	-
1915	SMSG_PRE_RESSURECT	0x276B	STATUS_NEVER	CONNECTION_TYPE_REALM	PreRessurect	-
1916	SMSG_PRINT_NOTIFICATION	0x25CA	STATUS_NEVER	CONNECTION_TYPE_REALM	PrintNotification	-
1917	SMSG_PROC_RESIST	0x275B	STATUS_NEVER	CONNECTION_TYPE_REALM	ProcResist	-
1918	SMSG_PROFESSION_GOSSIP	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1919	SMSG_PROPOSE_LEVEL_GRANT	0x26DD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ProposeLevelGrant	-
1920	SMSG_PUSH_SPELL_TO_ACTION_BAR	0x2C4E	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PushSpellToActionBar	-
1921	SMSG_PVP_CREDIT	0x294A	STATUS_NEVER	CONNECTION_TYPE_REALM	PvpCredit	-
1922	SMSG_PVP_LOG_DATA	0x2934	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PvpLogData	-
1923	SMSG_PVP_MATCH_COMPLETE	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1924	SMSG_PVP_MATCH_INITIALIZE	0x2956	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	PvpMatchInitialize	-
1925	SMSG_PVP_MATCH_SET_STATE	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1926	SMSG_PVP_MATCH_START	0x2953	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	PvpMatchStart	-
1927	SMSG_PVP_MATCH_STATISTICS	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1928	SMSG_PVP_OPTIONS_ENABLED	0x2938	STATUS_NEVER	CONNECTION_TYPE_REALM	PvpOptionsEnabled	-
1929	SMSG_PVP_TIER_RECORD	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1930	SMSG_PVP_SEASON	0x25C1	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	PvpSeason	-
1931	SMSG_QUERY_ARENA_TEAM_RESPONSE	0x2920	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	QueryArenaTeamResponse	-
1932	SMSG_QUERY_BATTLE_PET_NAME_RESPONSE	0x291A	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	QueryBattlePetNameResponse	-
1933	SMSG_QUERY_CREATURE_RESPONSE	0x2914	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	QueryCreatureResponse	-
