cpp_line	cpp_opcode	cpp_value	cpp_status	cpp_processing	cpp_handler	cpp_handler_file	cpp_handler_line	cpp_owner_doc	rust_const	rust_registered	rust_file	rust_handler	rust_status	rust_processing	notes
458	CMSG_GARRISON_GET_MAP_DATA	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGarrisonGetMapData	game/Handlers/GarrisonHandler.cpp	42	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
459	CMSG_GARRISON_GET_MISSION_REWARD	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
460	CMSG_GARRISON_LEARN_TALENT	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
461	CMSG_GARRISON_MISSION_BONUS_ROLL	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
462	CMSG_GARRISON_PURCHASE_BUILDING	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGarrisonPurchaseBuilding	game/Handlers/GarrisonHandler.cpp	26	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
463	CMSG_GARRISON_RECRUIT_FOLLOWER	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
464	CMSG_GARRISON_REMOVE_FOLLOWER	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
465	CMSG_GARRISON_REMOVE_FOLLOWER_FROM_BUILDING	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
466	CMSG_GARRISON_RENAME_FOLLOWER	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
467	CMSG_GARRISON_REQUEST_BLUEPRINT_AND_SPECIALIZATION_DATA	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGarrisonRequestBlueprintAndSpecializationData	game/Handlers/GarrisonHandler.cpp	38	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
468	CMSG_GARRISON_REQUEST_SHIPMENT_INFO	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
469	CMSG_GARRISON_RESEARCH_TALENT	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
470	CMSG_GARRISON_SET_BUILDING_ACTIVE	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
471	CMSG_GARRISON_SET_FOLLOWER_FAVORITE	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
472	CMSG_GARRISON_SET_FOLLOWER_INACTIVE	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
473	CMSG_GARRISON_SET_RECRUITMENT_PREFERENCES	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
474	CMSG_GARRISON_SOCKET_TALENT	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
475	CMSG_GARRISON_START_MISSION	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
476	CMSG_GARRISON_SWAP_BUILDINGS	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
477	CMSG_GENERATE_RANDOM_CHARACTER_NAME	0x35E8	STATUS_AUTHED	PROCESS_THREADUNSAFE	HandleRandomizeCharNameOpcode	game/Handlers/CharacterHandler.cpp	2579	handlers.md	GenerateRandomCharacterName	no	-	-	-	-	missing_rust_dispatch
478	CMSG_GET_ACCOUNT_CHARACTER_LIST	0x36BF	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	GetAccountCharacterList	yes	crates/wow-world/src/handlers/misc.rs	handle_get_account_character_list	Authed	ThreadUnsafe	cpp_unhandled_null,cpp_unhandled_registered_in_rust
479	CMSG_GET_ACCOUNT_NOTIFICATIONS	0x373C	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	GetAccountNotifications	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
480	CMSG_GET_GARRISON_INFO	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGetGarrisonInfo	game/Handlers/GarrisonHandler.cpp	22	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
481	CMSG_GET_ITEM_PURCHASE_DATA	0x352F	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleGetItemPurchaseData	game/Handlers/ItemHandler.cpp	1118	handlers.md	GetItemPurchaseData	yes	crates/wow-world/src/handlers/misc.rs	handle_get_item_purchase_data	LoggedIn	Inplace	-
482	CMSG_GET_LANDING_PAGE_SHIPMENTS	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
483	CMSG_GET_MIRROR_IMAGE_DATA	0x3297	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleMirrorImageDataRequest	game/Handlers/SpellHandler.cpp	447	handlers.md	GetMirrorImageData	no	-	-	-	-	missing_rust_dispatch
484	CMSG_GET_PVP_OPTIONS_ENABLED	0xBADD	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleGetPVPOptionsEnabled	game/Handlers/BattleGroundHandler.cpp	638	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
485	CMSG_GET_RAF_ACCOUNT_INFO	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
486	CMSG_GET_REMAINING_GAME_TIME	0x36F3	STATUS_AUTHED	PROCESS_INPLACE	HandleGetRemainingGameTime	game/Handlers/MiscHandler.cpp	1368	handlers.md	GetRemainingGameTime	no	-	-	-	-	missing_rust_dispatch
487	CMSG_GET_TROPHY_LIST	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
488	CMSG_GET_UNDELETE_CHARACTER_COOLDOWN_STATUS	0x36E7	STATUS_AUTHED	PROCESS_THREADUNSAFE	HandleGetUndeleteCooldownStatus	game/Handlers/CharacterHandler.cpp	2631	handlers.md	GetUndeleteCharacterCooldownStatus	yes	crates/wow-world/src/handlers/character.rs	handle_get_undelete_cooldown_status	Authed	ThreadUnsafe	-
489	CMSG_GET_VAS_ACCOUNT_CHARACTER_LIST	0x36F8	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	GetVasAccountCharacterList	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
490	CMSG_GET_VAS_TRANSFER_TARGET_REALM_LIST	0x36F9	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	GetVasTransferTargetRealmList	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
491	CMSG_GM_TICKET_ACKNOWLEDGE_SURVEY	0x3690	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleGMTicketAcknowledgeSurvey	game/Handlers/TicketHandler.cpp	110	handlers.md	GmTicketAcknowledgeSurvey	no	-	-	-	-	missing_rust_dispatch
492	CMSG_GM_TICKET_GET_CASE_STATUS	0x368F	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleGMTicketGetCaseStatusOpcode	game/Handlers/TicketHandler.cpp	26	handlers.md	GmTicketGetCaseStatus	yes	crates/wow-world/src/handlers/misc.rs	handle_gm_ticket_get_case_status	LoggedIn	Inplace	-
493	CMSG_GM_TICKET_GET_SYSTEM_STATUS	0x368E	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleGMTicketSystemStatusOpcode	game/Handlers/TicketHandler.cpp	33	handlers.md	GmTicketGetSystemStatus	no	-	-	-	-	missing_rust_dispatch
494	CMSG_GOSSIP_REFRESH_OPTIONS	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
495	CMSG_GOSSIP_SELECT_OPTION	0x3494	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGossipSelectOptionOpcode	game/Handlers/NPCHandler.cpp	250	handlers.md	GossipSelectOption	yes	crates/wow-world/src/handlers/character.rs	handle_gossip_select_option	LoggedIn	ThreadUnsafe	-
496	CMSG_GUILD_ADD_BATTLENET_FRIEND	0x308C	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildAddBattlenetFriend	game/Handlers/GuildHandler.cpp	803	handlers.md	GuildAddBattlenetFriend	no	-	-	-	-	missing_rust_dispatch
497	CMSG_GUILD_ADD_RANK	0x3064	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildAddRank	game/Handlers/GuildHandler.cpp	156	handlers.md	GuildAddRank	no	-	-	-	-	missing_rust_dispatch
498	CMSG_GUILD_ASSIGN_MEMBER_RANK	0x305F	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildAssignRank	game/Handlers/GuildHandler.cpp	106	handlers.md	GuildAssignMemberRank	no	-	-	-	-	missing_rust_dispatch
499	CMSG_GUILD_AUTO_DECLINE_INVITATION	0x3061	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildAutoDeclineInvitation	game/Handlers/GuildHandler.cpp	612	handlers.md	GuildAutoDeclineInvitation	no	-	-	-	-	missing_rust_dispatch
500	CMSG_GUILD_BANK_ACTIVATE	0x34B5	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildBankActivate	game/Handlers/GuildHandler.cpp	240	handlers.md	GuildBankActivate	no	-	-	-	-	missing_rust_dispatch
501	CMSG_GUILD_BANK_BUY_TAB	0x34C3	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildBankBuyTab	game/Handlers/GuildHandler.cpp	470	handlers.md	GuildBankBuyTab	no	-	-	-	-	missing_rust_dispatch
502	CMSG_GUILD_BANK_DEPOSIT_MONEY	0x34C5	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildBankDepositMoney	game/Handlers/GuildHandler.cpp	273	handlers.md	GuildBankDepositMoney	no	-	-	-	-	missing_rust_dispatch
503	CMSG_GUILD_BANK_LOG_QUERY	0x3082	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildBankLogQuery	game/Handlers/GuildHandler.cpp	490	handlers.md	GuildBankLogQuery	no	-	-	-	-	missing_rust_dispatch
504	CMSG_GUILD_BANK_QUERY_TAB	0x34C2	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildBankQueryTab	game/Handlers/GuildHandler.cpp	260	handlers.md	GuildBankQueryTab	no	-	-	-	-	missing_rust_dispatch
505	CMSG_GUILD_BANK_REMAINING_WITHDRAW_MONEY_QUERY	0x3083	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildBankMoneyWithdrawn	game/Handlers/GuildHandler.cpp	227	handlers.md	GuildBankRemainingWithdrawMoneyQuery	yes	crates/wow-world/src/handlers/misc.rs	handle_guild_bank_remaining_withdraw_money_query	LoggedIn	ThreadUnsafe	-
506	CMSG_GUILD_BANK_SET_TAB_TEXT	0x3086	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildBankSetTabText	game/Handlers/GuildHandler.cpp	506	handlers.md	GuildBankSetTabText	no	-	-	-	-	missing_rust_dispatch
507	CMSG_GUILD_BANK_TEXT_QUERY	0x3087	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildBankTextQuery	game/Handlers/GuildHandler.cpp	498	handlers.md	GuildBankTextQuery	no	-	-	-	-	missing_rust_dispatch
508	CMSG_GUILD_BANK_UPDATE_TAB	0x34C4	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildBankUpdateTab	game/Handlers/GuildHandler.cpp	479	handlers.md	GuildBankUpdateTab	no	-	-	-	-	missing_rust_dispatch
509	CMSG_GUILD_BANK_WITHDRAW_MONEY	0x34C6	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildBankWithdrawMoney	game/Handlers/GuildHandler.cpp	284	handlers.md	GuildBankWithdrawMoney	no	-	-	-	-	missing_rust_dispatch
510	CMSG_GUILD_CHALLENGE_UPDATE_REQUEST	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildChallengeUpdateRequest	game/Handlers/GuildHandler.cpp	535	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
511	CMSG_GUILD_CHANGE_NAME_REQUEST	0x307E	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildChangeNameRequest	game/Handlers/GuildHandler.cpp	630	handlers.md	GuildChangeNameRequest	no	-	-	-	-	missing_rust_dispatch
512	CMSG_GUILD_DECLINE_INVITATION	0x3060	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildDeclineInvitation	game/Handlers/GuildHandler.cpp	74	handlers.md	GuildDeclineInvitation	no	-	-	-	-	missing_rust_dispatch
513	CMSG_GUILD_DELETE	0x3068	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildDelete	game/Handlers/GuildHandler.cpp	123	handlers.md	GuildDelete	no	-	-	-	-	missing_rust_dispatch
514	CMSG_GUILD_DELETE_RANK	0x3065	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildDeleteRank	game/Handlers/GuildHandler.cpp	164	handlers.md	GuildDeleteRank	no	-	-	-	-	missing_rust_dispatch
515	CMSG_GUILD_DEMOTE_MEMBER	0x305E	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildDemoteMember	game/Handlers/GuildHandler.cpp	98	handlers.md	GuildDemoteMember	no	-	-	-	-	missing_rust_dispatch
516	CMSG_GUILD_EVENT_LOG_QUERY	0x3085	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildEventLogQuery	game/Handlers/GuildHandler.cpp	219	handlers.md	GuildEventLogQuery	no	-	-	-	-	missing_rust_dispatch
517	CMSG_GUILD_GET_ACHIEVEMENT_MEMBERS	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildGetAchievementMembers	game/Handlers/GuildHandler.cpp	606	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
518	CMSG_GUILD_GET_RANKS	0x306D	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildGetRanks	game/Handlers/GuildHandler.cpp	146	handlers.md	GuildGetRanks	no	-	-	-	-	missing_rust_dispatch
519	CMSG_GUILD_GET_ROSTER	0x3073	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildGetRoster	game/Handlers/GuildHandler.cpp	82	handlers.md	GuildGetRoster	no	-	-	-	-	missing_rust_dispatch
520	CMSG_GUILD_INVITE_BY_NAME	0x3608	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildInviteByName	game/Handlers/GuildHandler.cpp	51	handlers.md	GuildInviteByName	no	-	-	-	-	missing_rust_dispatch
521	CMSG_GUILD_LEAVE	0x3062	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildLeave	game/Handlers/GuildHandler.cpp	117	handlers.md	GuildLeave	no	-	-	-	-	missing_rust_dispatch
522	CMSG_GUILD_NEWS_UPDATE_STICKY	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildNewsUpdateSticky	game/Handlers/GuildHandler.cpp	582	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
523	CMSG_GUILD_OFFICER_REMOVE_MEMBER	0x3063	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildOfficerRemoveMember	game/Handlers/GuildHandler.cpp	59	handlers.md	GuildOfficerRemoveMember	no	-	-	-	-	missing_rust_dispatch
524	CMSG_GUILD_PERMISSIONS_QUERY	0x3084	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildPermissionsQuery	game/Handlers/GuildHandler.cpp	233	handlers.md	GuildPermissionsQuery	no	-	-	-	-	missing_rust_dispatch
525	CMSG_GUILD_PROMOTE_MEMBER	0x305D	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildPromoteMember	game/Handlers/GuildHandler.cpp	90	handlers.md	GuildPromoteMember	no	-	-	-	-	missing_rust_dispatch
526	CMSG_GUILD_QUERY_MEMBERS_FOR_RECIPE	0x306B	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildQueryMembersForRecipe	game/Handlers/GuildHandler.cpp	769	handlers.md	GuildQueryMembersForRecipe	no	-	-	-	-	missing_rust_dispatch
527	CMSG_GUILD_QUERY_MEMBER_RECIPES	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildQueryMemberRecipes	game/Handlers/GuildHandler.cpp	711	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
528	CMSG_GUILD_QUERY_NEWS	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildQueryNews	game/Handlers/GuildHandler.cpp	575	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
529	CMSG_GUILD_QUERY_RECIPES	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildQueryRecipes	game/Handlers/GuildHandler.cpp	664	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
530	CMSG_GUILD_REPLACE_GUILD_MASTER	0x3088	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildReplaceGuildMaster	game/Handlers/GuildHandler.cpp	588	handlers.md	GuildReplaceGuildMaster	no	-	-	-	-	missing_rust_dispatch
531	CMSG_GUILD_SET_ACHIEVEMENT_TRACKING	0x306F	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildSetAchievementTracking	game/Handlers/GuildHandler.cpp	600	handlers.md	GuildSetAchievementTracking	yes	crates/wow-world/src/handlers/misc.rs	handle_guild_set_achievement_tracking	LoggedIn	ThreadUnsafe	-
532	CMSG_GUILD_SET_FOCUSED_ACHIEVEMENT	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildSetFocusedAchievement	game/Handlers/MiscHandler.cpp	1179	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
533	CMSG_GUILD_SET_GUILD_MASTER	0x36D0	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildSetGuildMaster	game/Handlers/GuildHandler.cpp	594	handlers.md	GuildSetGuildMaster	no	-	-	-	-	missing_rust_dispatch
534	CMSG_GUILD_SET_MEMBER_NOTE	0x3072	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildSetMemberNote	game/Handlers/GuildHandler.cpp	137	handlers.md	GuildSetMemberNote	no	-	-	-	-	missing_rust_dispatch
535	CMSG_GUILD_SET_RANK_PERMISSIONS	0x3067	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildSetRankPermissions	game/Handlers/GuildHandler.cpp	514	handlers.md	GuildSetRankPermissions	no	-	-	-	-	missing_rust_dispatch
536	CMSG_GUILD_SHIFT_RANK	0x3066	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildShiftRank	game/Handlers/GuildHandler.cpp	172	handlers.md	GuildShiftRank	no	-	-	-	-	missing_rust_dispatch
537	CMSG_GUILD_UPDATE_INFO_TEXT	0x3075	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildUpdateInfoText	game/Handlers/GuildHandler.cpp	180	handlers.md	GuildUpdateInfoText	no	-	-	-	-	missing_rust_dispatch
538	CMSG_GUILD_UPDATE_MOTD_TEXT	0x3074	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildUpdateMotdText	game/Handlers/GuildHandler.cpp	129	handlers.md	GuildUpdateMotdText	no	-	-	-	-	missing_rust_dispatch
539	CMSG_HEARTH_AND_RESURRECT	0x3506	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleHearthAndResurrect	game/Handlers/BattleGroundHandler.cpp	704	handlers.md	HearthAndResurrect	no	-	-	-	-	missing_rust_dispatch
540	CMSG_HIDE_QUEST_CHOICE	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
541	CMSG_HOTFIX_REQUEST	0x35E6	STATUS_AUTHED	PROCESS_THREADUNSAFE	HandleHotfixRequest	game/Handlers/HotfixHandler.cpp	77	handlers.md	HotfixRequest	yes	crates/wow-world/src/handlers/character.rs	handle_hotfix_request	Authed	ThreadUnsafe	-
542	CMSG_IGNORE_TRADE	0x3159	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleIgnoreTradeOpcode	game/Handlers/TradeHandler.cpp	44	handlers.md	IgnoreTrade	no	-	-	-	-	missing_rust_dispatch
543	CMSG_INITIATE_ROLE_POLL	0x35DA	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleInitiateRolePoll	game/Handlers/GroupHandler.cpp	613	handlers.md	InitiateRolePoll	no	-	-	-	-	missing_rust_dispatch
544	CMSG_INITIATE_TRADE	0x3156	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleInitiateTradeOpcode	game/Handlers/TradeHandler.cpp	582	handlers.md	InitiateTrade	no	-	-	-	-	missing_rust_dispatch
545	CMSG_INSPECT	0x3529	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleInspectOpcode	game/Handlers/InspectHandler.cpp	31	handlers.md	Inspect	yes	crates/wow-world/src/handlers/inspect.rs	handle_inspect	LoggedIn	Inplace	-
546	CMSG_INSPECT_PVP	0x36A3	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleInspectPvp	game/Handlers/InspectHandler.cpp	116	handlers.md	InspectPvp	no	-	-	-	-	missing_rust_dispatch
547	CMSG_INSTANCE_LOCK_RESPONSE	0x350B	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleInstanceLockResponse	game/Handlers/MiscHandler.cpp	1192	handlers.md	InstanceLockResponse	yes	crates/wow-world/src/handlers/misc.rs	handle_instance_lock_response	LoggedIn	ThreadUnsafe	-
548	CMSG_ISLAND_QUEUE	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
549	CMSG_ITEM_PURCHASE_REFUND	0x3530	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleItemRefund	game/Handlers/ItemHandler.cpp	1132	handlers.md	ItemPurchaseRefund	yes	crates/wow-world/src/handlers/character.rs	handle_item_purchase_refund	LoggedIn	Inplace	-
550	CMSG_ITEM_TEXT_QUERY	0x32C5	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleItemTextQuery	game/Handlers/QueryHandler.cpp	305	handlers.md	ItemTextQuery	no	-	-	-	-	missing_rust_dispatch
551	CMSG_JOIN_PET_BATTLE_QUEUE	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
552	CMSG_JOIN_RATED_BATTLEGROUND	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
553	CMSG_KEEP_ALIVE	0x3681	STATUS_NEVER	PROCESS_INPLACE	Handle_EarlyProccess	game/Server/WorldSession.cpp	808	server.md	KeepAlive	no	-	-	-	-	missing_rust_dispatch,cpp_early_process
554	CMSG_KEYBOUND_OVERRIDE	0x3223	STATUS_LOGGEDIN	PROCESS_THREADSAFE	HandleKeyboundOverride	game/Handlers/SpellHandler.cpp	558	handlers.md	KeyboundOverride	no	-	-	-	-	missing_rust_dispatch
555	CMSG_LATENCY_REPORT	0x3771	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	LatencyReport	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
556	CMSG_LEARN_PVP_TALENTS	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
557	CMSG_LEARN_TALENTS	0xBADD	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleLearnTalentsOpcode	game/Handlers/SkillHandler.cpp	35	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
558	CMSG_LEARN_PREVIEW_TALENTS	0x3553	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleLearnPreviewTalentsOpcode	game/Handlers/SkillHandler.cpp	46	handlers.md	LearnPreviewTalents	no	-	-	-	-	missing_rust_dispatch
559	CMSG_LEARN_PREVIEW_TALENTS_PET	0x3555	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleLearnPreviewTalentsPet	game/Handlers/PetHandler.cpp	778	handlers.md	LearnPreviewTalentsPet	no	-	-	-	-	missing_rust_dispatch
560	CMSG_LEARN_TALENT	0x3552	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleLearnTalentOpcode	game/Handlers/SkillHandler.cpp	29	handlers.md	LearnTalent	no	-	-	-	-	missing_rust_dispatch
