family	subfamily	script_name	base_class	cxx_ref	rust_status	notes
Northrend	zone_borean_tundra.cpp	spell_red_dragonblood	AuraScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_borean_tundra.cpp	spell_windsoul_totem_aura	AuraScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_borean_tundra.cpp	spell_q11719_bloodspore_ruination_45997	SpellScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_borean_tundra.cpp	spell_q11653_shortening_blaster	SpellScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_borean_tundra.cpp	spell_borean_tundra_nerubar_web_random_unit_not_on_quest	SpellScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_borean_tundra.cpp	spell_borean_tundra_nerubar_web_random_unit_not_on_quest_dummy	SpellScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_borean_tundra.cpp	spell_borean_tundra_nerubar_web_random_unit_on_quest_dummy	SpellScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_borean_tundra.cpp	spell_borean_tundra_dispel_freed_soldier_debuff	SpellScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_borean_tundra.cpp	spell_borean_tundra_deliver_kodo	SpellScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_borean_tundra.cpp	spell_borean_tundra_kodo_delivered	SpellScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_borean_tundra.cpp	spell_borean_tundra_neural_needle	SpellScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_borean_tundra.cpp	spell_borean_tundra_prototype_neural_needle	SpellScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_borean_tundra.cpp	spell_borean_tundra_arcane_prisoner_rescue	SpellScript	src/server/scripts/Northrend/zone_borean_tundra.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_q12096_q12092_dummy	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_q12096_q12092_bark	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_dragonblight_warsong_battle_standard	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_dragonblight_moti_mirror_image_script_effect	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_dragonblight_moti_hourglass_cast_see_invis_on_master	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_dragonblight_call_out_injured_soldier	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_dragonblight_high_executor_branding_iron	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_dragonblight_cancel_banshees_magic_mirror	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_dragonblight_scarlet_raven_priest_image_master	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_dragonblight_cancel_scarlet_raven_priest_image	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_dragonblight_bombard_the_ballistae_fx_master	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_dragonblight_surge_needle_teleporter	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_dragonblight_fill_blood_unholy_frost_gem	SpellScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_dragonblight.cpp	spell_dragonblight_corrosive_spit	AuraScript	src/server/scripts/Northrend/zone_dragonblight.cpp:1	missing	No Rust script implementation detected
Northrend	zone_grizzly_hills.cpp	spell_shredder_delivery	SpellScript	src/server/scripts/Northrend/zone_grizzly_hills.cpp:1	missing	No Rust script implementation detected
Northrend	zone_grizzly_hills.cpp	spell_infected_worgen_bite	AuraScript	src/server/scripts/Northrend/zone_grizzly_hills.cpp:1	missing	No Rust script implementation detected
Northrend	zone_grizzly_hills.cpp	spell_vehicle_warhead_fuse	SpellScript	src/server/scripts/Northrend/zone_grizzly_hills.cpp:1	missing	No Rust script implementation detected
Northrend	zone_grizzly_hills.cpp	spell_warhead_detonate	SpellScript	src/server/scripts/Northrend/zone_grizzly_hills.cpp:1	missing	No Rust script implementation detected
Northrend	zone_grizzly_hills.cpp	spell_z_check	AuraScript	src/server/scripts/Northrend/zone_grizzly_hills.cpp:1	missing	No Rust script implementation detected
Northrend	zone_grizzly_hills.cpp	spell_warhead_fuse	AuraScript	src/server/scripts/Northrend/zone_grizzly_hills.cpp:1	missing	No Rust script implementation detected
Northrend	zone_howling_fjord.cpp	spell_fjord_mindless_abomination_ping_master	SpellScript	src/server/scripts/Northrend/zone_howling_fjord.cpp:1	missing	No Rust script implementation detected
Northrend	zone_howling_fjord.cpp	spell_fjord_mindless_abomination_explosion_fx_master	SpellScript	src/server/scripts/Northrend/zone_howling_fjord.cpp:1	missing	No Rust script implementation detected
Northrend	zone_howling_fjord.cpp	spell_fjord_rivenwood_captives_not_on_quest	SpellScript	src/server/scripts/Northrend/zone_howling_fjord.cpp:1	missing	No Rust script implementation detected
Northrend	zone_howling_fjord.cpp	spell_fjord_rivenwood_captives_on_quest	SpellScript	src/server/scripts/Northrend/zone_howling_fjord.cpp:1	missing	No Rust script implementation detected
Northrend	zone_howling_fjord.cpp	spell_fjord_the_cleansing_shrine_cast	SpellScript	src/server/scripts/Northrend/zone_howling_fjord.cpp:1	missing	No Rust script implementation detected
Northrend	zone_howling_fjord.cpp	spell_fjord_the_cleansing_cleansing_soul	AuraScript	src/server/scripts/Northrend/zone_howling_fjord.cpp:1	missing	No Rust script implementation detected
Northrend	zone_howling_fjord.cpp	spell_fjord_the_cleansing_mirror_image_script_effect	SpellScript	src/server/scripts/Northrend/zone_howling_fjord.cpp:1	missing	No Rust script implementation detected
Northrend	zone_howling_fjord.cpp	spell_fjord_the_cleansing_on_death_cast_on_master	SpellScript	src/server/scripts/Northrend/zone_howling_fjord.cpp:1	missing	No Rust script implementation detected
Northrend	zone_howling_fjord.cpp	spell_fjord_the_way_to_his_heart_anuniaq_net	SpellScript	src/server/scripts/Northrend/zone_howling_fjord.cpp:1	missing	No Rust script implementation detected
Northrend	zone_howling_fjord.cpp	spell_fjord_the_way_to_his_heart_reverse_cast	SpellScript	src/server/scripts/Northrend/zone_howling_fjord.cpp:1	missing	No Rust script implementation detected
Northrend	zone_howling_fjord.cpp	spell_fjord_the_way_to_his_heart_quest_complete	SpellScript	src/server/scripts/Northrend/zone_howling_fjord.cpp:1	missing	No Rust script implementation detected
Northrend	zone_icecrown.cpp	spell_icecrown_the_ocular_on_death	SpellScript	src/server/scripts/Northrend/zone_icecrown.cpp:1	missing	No Rust script implementation detected
Northrend	zone_icecrown.cpp	spell_icecrown_summon_tualiq_proxy	SpellScript	src/server/scripts/Northrend/zone_icecrown.cpp:1	missing	No Rust script implementation detected
Northrend	zone_icecrown.cpp	spell_icecrown_pound_drum	SpellScript	src/server/scripts/Northrend/zone_icecrown.cpp:1	missing	No Rust script implementation detected
Northrend	zone_icecrown.cpp	spell_icecrown_chum_the_water	SpellScript	src/server/scripts/Northrend/zone_icecrown.cpp:1	missing	No Rust script implementation detected
Northrend	zone_icecrown.cpp	spell_icecrown_through_the_eye_the_eye_of_the_lk	AuraScript	src/server/scripts/Northrend/zone_icecrown.cpp:1	missing	No Rust script implementation detected
Northrend	zone_icecrown.cpp	spell_icecrown_through_the_eye_kill_credit_to_master	SpellScript	src/server/scripts/Northrend/zone_icecrown.cpp:1	missing	No Rust script implementation detected
Northrend	zone_icecrown.cpp	spell_icecrown_summon_freed_crusader	SpellScript	src/server/scripts/Northrend/zone_icecrown.cpp:1	missing	No Rust script implementation detected
Northrend	zone_sholazar_basin.cpp	spell_q12688_detonate_1	SpellScript	src/server/scripts/Northrend/zone_sholazar_basin.cpp:1	missing	No Rust script implementation detected
Northrend	zone_sholazar_basin.cpp	spell_q12688_detonate_2	SpellScript	src/server/scripts/Northrend/zone_sholazar_basin.cpp:1	missing	No Rust script implementation detected
Northrend	zone_sholazar_basin.cpp	spell_q12620_the_lifewarden_wrath	SpellScript	src/server/scripts/Northrend/zone_sholazar_basin.cpp:1	missing	No Rust script implementation detected
Northrend	zone_sholazar_basin.cpp	spell_q12589_shoot_rjr	SpellScript	src/server/scripts/Northrend/zone_sholazar_basin.cpp:1	missing	No Rust script implementation detected
Northrend	zone_sholazar_basin.cpp	spell_q12611_deathbolt	SpellScript	src/server/scripts/Northrend/zone_sholazar_basin.cpp:1	missing	No Rust script implementation detected
Northrend	zone_sholazar_basin.cpp	spell_sholazar_take_sputum_sample	SpellScript	src/server/scripts/Northrend/zone_sholazar_basin.cpp:1	missing	No Rust script implementation detected
Northrend	zone_sholazar_basin.cpp	spell_sholazar_sputum_collected	SpellScript	src/server/scripts/Northrend/zone_sholazar_basin.cpp:1	missing	No Rust script implementation detected
Northrend	zone_sholazar_basin.cpp	spell_sholazar_song_of_cleansing	SpellScript	src/server/scripts/Northrend/zone_sholazar_basin.cpp:1	missing	No Rust script implementation detected
Northrend	zone_sholazar_basin.cpp	spell_sholazar_lightning_strike	SpellScript	src/server/scripts/Northrend/zone_sholazar_basin.cpp:1	missing	No Rust script implementation detected
Northrend	zone_sholazar_basin.cpp	spell_sholazar_flight_to_sholazar	SpellScript	src/server/scripts/Northrend/zone_sholazar_basin.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_jokkum_scriptcast	AuraScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_veranus_summon	AuraScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_close_rift	AuraScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_grip	AuraScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_grab_on	SpellScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_loosen_grip	SpellScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_low_health_trigger	SpellScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_jaws_of_death_claw_swipe_pct_damage	SpellScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_claw_swipe_check	AuraScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_fatal_strike	SpellScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_player_mount_wyrm	AuraScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_storm_peaks_remove_collapsing_cave_aura	SpellScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_storm_peaks_read_pronouncement	AuraScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_storm_peaks_bear_flank_master	SpellScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_storm_peaks_bear_flank_fail	AuraScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_storm_peaks_mammoth_explosion_master	SpellScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_storm_peaks_unstable_explosive_detonation	SpellScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	spell_storm_peaks_call_of_earth	SpellScript	src/server/scripts/Northrend/zone_storm_peaks.cpp:1	missing	No Rust script implementation detected
Northrend	zone_storm_peaks.cpp	npc_hyldsmeet_protodrake	CreatureAI	src/server/scripts/Northrend/zone_storm_peaks.cpp:2	missing	No Rust script implementation detected
Northrend	zone_wintergrasp.cpp	spell_wintergrasp_force_building	SpellScript	src/server/scripts/Northrend/zone_wintergrasp.cpp:1	missing	No Rust script implementation detected
Northrend	zone_wintergrasp.cpp	spell_wintergrasp_grab_passenger	SpellScript	src/server/scripts/Northrend/zone_wintergrasp.cpp:1	missing	No Rust script implementation detected
Northrend	zone_wintergrasp.cpp	spell_wintergrasp_defender_teleport	SpellScript	src/server/scripts/Northrend/zone_wintergrasp.cpp:1	missing	No Rust script implementation detected
Northrend	zone_wintergrasp.cpp	spell_wintergrasp_defender_teleport_trigger	SpellScript	src/server/scripts/Northrend/zone_wintergrasp.cpp:1	missing	No Rust script implementation detected
Northrend	zone_wintergrasp.cpp	spell_wintergrasp_tenacity_refresh	AuraScript	src/server/scripts/Northrend/zone_wintergrasp.cpp:1	missing	No Rust script implementation detected
Northrend	zone_wintergrasp.cpp	achievement_wg_didnt_stand_a_chance	AchievementCriteriaScript	src/server/scripts/Northrend/zone_wintergrasp.cpp:2	missing	No Rust script implementation detected
Northrend	zone_wintergrasp.cpp	condition_is_wintergrasp_horde	ConditionScript	src/server/scripts/Northrend/zone_wintergrasp.cpp:2	missing	No Rust script implementation detected
Northrend	zone_wintergrasp.cpp	condition_is_wintergrasp_alliance	ConditionScript	src/server/scripts/Northrend/zone_wintergrasp.cpp:2	missing	No Rust script implementation detected
Northrend	zone_zuldrak.cpp	spell_random_ingredient_aura	AuraScript	src/server/scripts/Northrend/zone_zuldrak.cpp:1	missing	No Rust script implementation detected
Northrend	zone_zuldrak.cpp	spell_random_ingredient	SpellScript	src/server/scripts/Northrend/zone_zuldrak.cpp:1	missing	No Rust script implementation detected
Northrend	zone_zuldrak.cpp	spell_pot_check	SpellScript	src/server/scripts/Northrend/zone_zuldrak.cpp:1	missing	No Rust script implementation detected
Northrend	zone_zuldrak.cpp	spell_fetch_ingredient_aura	AuraScript	src/server/scripts/Northrend/zone_zuldrak.cpp:1	missing	No Rust script implementation detected
Northrend	zone_zuldrak.cpp	spell_zuldrak_scourge_disguise	AuraScript	src/server/scripts/Northrend/zone_zuldrak.cpp:1	missing	No Rust script implementation detected
Northrend	zone_zuldrak.cpp	spell_zuldrak_scourge_disguise_instability	AuraScript	src/server/scripts/Northrend/zone_zuldrak.cpp:1	missing	No Rust script implementation detected
Northrend	zone_zuldrak.cpp	spell_zuldrak_scourge_disguise_expiring	AuraScript	src/server/scripts/Northrend/zone_zuldrak.cpp:1	missing	No Rust script implementation detected
Northrend	zone_zuldrak.cpp	spell_zuldrak_drop_disguise	SpellScript	src/server/scripts/Northrend/zone_zuldrak.cpp:1	missing	No Rust script implementation detected
Northrend	zone_zuldrak.cpp	spell_zuldrak_cocooned_not_on_quest	SpellScript	src/server/scripts/Northrend/zone_zuldrak.cpp:1	missing	No Rust script implementation detected
Northrend	zone_zuldrak.cpp	spell_zuldrak_cocooned_on_quest	SpellScript	src/server/scripts/Northrend/zone_zuldrak.cpp:1	missing	No Rust script implementation detected
